-0.004137389328609,0.000583646972236,0.000402234946287,0.000775446774675,-0.000354534427792,-8.71036200934425E-05,0.000138400785626,-0.000141477331532,-0.000154840378187,7.64908563881083E-05,-5.82635790797341E-05,-7.97317525636236E-05,-4.18518190781377E-05,-5.57968065364765E-05,1.16784277522841E-05,5.09970591552858E-05,1.55039988540474E-05,-4.4218728901171E-05,-3.57806377379732E-05,1.2505007782225E-05,1
-0.002186366546902,-0.003374356965218,0.000631273632368,-0.000963839716811,0.00049148870302,0.000232961333905,-0.000234688292751,-0.000109947749865,-5.55726911396053E-05,0.000114620814917,-8.07472374697157E-05,-1.10843775399032E-05,-7.11503487686739E-05,5.48673721212415E-05,-6.82147897233342E-07,-4.35760297823162E-05,3.6568332643069E-05,8.43030025034493E-06,6.14768379769824E-06,-3.09219792097378E-05,1
0.000877349343879,-0.005146627730084,-0.000299676867,-0.00133908576234,-1.53362047374779E-05,0.000502809897075,0.000256385372948,-0.000160283950141,-0.000122445120112,-0.000184616349181,6.78239555419438E-05,5.43540134899629E-05,0.000101526829595,-9.21398459857889E-05,4.57399066738513E-05,4.40234425240688E-05,-7.17433927574645E-05,2.05226524100092E-05,2.17254487238697E-05,-1.99407857988849E-05,1
0.002631402254415,0.00754630579867,-0.001240117534734,-0.000742495613905,0.000497393467603,-0.000469725137999,0.000246813993657,2.1110027651305E-06,-0.000115741359804,0.000197262293228,0.000162165374387,6.28974778408225E-05,1.7903903217165E-05,8.19799827243156E-05,6.79861817514231E-05,6.82664274998691E-05,3.89537654366137E-05,-2.26625584327587E-05,4.20417660560699E-05,-2.24805193882061E-05,1
0.001521215843402,0.006970174403105,-0.001398914112369,-0.000491350056262,0.000552891421645,-0.00029536310591,0.000222320864414,0.000174827669475,-0.00017380931026,0.000147841174989,9.59695354170993E-05,-3.09182364765828E-05,8.19553130924553E-05,0.000110025376982,6.82784994665675E-05,2.02432139092863E-05,-5.12006729684489E-07,-7.31137594644582E-05,1.97786201756898E-05,-4.31490777752658E-05,1
-0.003876147731984,0.001508717294738,-2.81605176804168E-05,0.000906865665621,-0.000381968814732,0.000188703013784,4.3783825899081E-06,-0.00024497874005,-6.66139957923309E-05,0.000139300800922,4.1697040290595E-05,-9.90592359000267E-05,5.62242425299488E-05,-3.62555182281717E-05,-5.41913612824673E-05,-6.50078969217774E-06,2.53250829921758E-05,2.54944394991666E-05,4.24902430284122E-05,-2.70504889625808E-05,1
-0.002229302593332,0.004083410846087,-0.001117327033052,0.000626643172249,8.23291639494196E-05,0.000470409980388,-0.000174958413508,0.000119582218231,0.000126982408213,-0.000145268247909,-5.87089991452416E-05,7.71934595999406E-05,-8.85466943491574E-05,-3.78373850688976E-05,2.1592938376933E-05,6.60983399030748E-05,3.97378978429636E-05,-2.69043035840499E-05,3.04121964390749E-05,-3.16965856431268E-05,1
-0.004209430822036,-0.000142707490487,0.000699200576663,0.000582520298253,-0.000238777981975,-0.000280532360655,0.000177479262099,1.29054447525422E-05,-0.000110331616166,-3.95144088440569E-05,-7.86658765875972E-05,3.26841536445377E-05,-6.1935192337361E-05,2.11656465603938E-05,4.68413931718828E-05,-7.7036635297011E-06,-3.04318497348885E-05,5.78415001156734E-06,-5.50600593342676E-06,1.33885199310301E-05,1
-0.002056725351653,-0.003480966074261,0.000593236480554,-0.001008923654827,0.00048854448385,0.000266220568129,-0.000223379212017,-0.000130421094869,-8.01035718271532E-05,0.000106589870199,-9.37715022373033E-05,8.13872582178295E-06,-6.36739283992042E-05,6.349149198382E-05,-1.563782606609E-05,-4.39059853715051E-05,4.75246745920408E-05,3.05283955270148E-06,1.33378225190769E-06,-2.82765595890273E-05,1
0.011586832157902,-0.007091446996327,-0.001328873302468,0.000644409011554,-0.000327334917064,-0.000588080386433,-0.000458711854345,9.68715243911136E-05,-0.000139218944561,6.32034379691956E-05,-4.04458532374743E-05,0.000104127983152,9.63511007601474E-05,-0.000122115880187,0.000123946228901,-8.94055889487535E-05,9.05161897941113E-05,1.72932164804377E-07,-2.49009164811248E-05,8.46651163683154E-06,1
